ENOTA,VDV_MID,VDV_ID,VDV_UIME,VDV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
VD,20657839,510004,"OŠ Koprivna, Koprivna 10, Črna na Koroškem",,32.43,2022/09/02,2022/09/02,510004,,V,480410,146977
VD,20657847,510006,"Helena-Pisarna Vaške Skupnosti, Podpeca 21, Črna",,7.78,2019/02/28,2019/02/28,510006,,V,486311,149996
VD,20657855,510009,"Knjižnica Žerjav, Žerjav 21, Črna na Koroškem",,7.38,2022/09/02,2022/09/02,510009,,V,489981,149486
VD,20657863,510011,"Občina Mežica, Trg svobode 1, Mežica",,12.24,2019/02/28,2019/02/28,510011,,V,487491,155677
VD,20657880,510012,"Narodni dom Mežica , Trg 4.aprila 4, Mežica",,14.21,2019/02/28,2019/02/28,510012,,V,488771,153446
VD,20657901,510015,"Oš Koroški jeklarji 1, Javornik 35, Ravne na K.",,0.2,2019/02/28,2019/02/28,510015,,V,497801,156106
VD,20657944,510019,"Kulturni dom Ravne, Gledališka pot 1, Ravne na K.",,0.35,2019/02/28,2019/02/28,510019,,V,497271,156406
VD,20657979,510024,"OŠ Strojna, Strojna 22, Ravne na Koroškem",,7.44,2022/09/02,2022/09/02,510024,,V,493161,161866
VD,20657987,510025,"Dobja vas - MPIK1, Dobja vas 185, Ravne na Kor.",,1.63,2019/02/28,2019/02/28,510025,,V,495771,154996
VD,20657995,510027,"Oš Prevalje 2, Polje 4, Prevalje",,12.21,2019/02/28,2019/02/28,510027,,V,494151,154846
VD,20658002,510029,"Družbeni dom Prevalje 2, Trg 2a, Prevalje",,1.85,2019/02/28,2019/02/28,510029,,V,493521,156436
VD,20658029,510032,"Poljana - Bistro kocka, Poljana 20a, Prevalje",,2.84,2019/02/28,2019/02/28,510032,,V,490311,156096
VD,20658037,510034,"OŠ Leše, Leše 30, Prevalje",,7.51,2022/09/02,2022/09/02,510034,,V,492811,154546
VD,20658045,510035,"OŠ Holmec, Dolga brda 37a, Prevalje",,9.35,2022/09/02,2022/09/02,510035,,V,488301,157037
VD,20658053,510003,"Pri Plazniku V Bistri, Bistra 14, Črna na Koroškem",,25.88,2019/02/28,2019/02/28,510003,,V,483680,144937
VD,20658061,510008,"Gostilna ""Podkržnik"" Javorje, Javorje 18, Črna",,18.51,2019/02/28,2019/02/28,510008,,V,492891,146196
VD,20658070,510013,"Večnamenska dvorana Kotlje, Kotlje 7k, Kotlje",,18.55,2022/03/22,2022/03/22,510013,,V,498771,153356
VD,20658096,510020,"Občina Ravne na Koroškem, Gačnikova pot 5, Ravne",,1.09,2019/02/28,2019/02/28,510020,,V,497257,156007
VD,20658100,510026,"Oš Prevalje 1, Polje 4, Prevalje",,1.54,2019/02/28,2019/02/28,510026,,V,494211,156346
VD,20658118,510031,"Družbeni dom Prevalje 4, Trg 2a, Prevalje",,0.16,2019/02/28,2019/02/28,510031,,V,493351,156246
VD,20658126,510001,"Občina Črna na Koroškem, Center 101",,9.98,2022/09/02,2022/09/02,510001,,V,488401,147796
VD,20658134,510005,"Prhanija-Ludranski Vrh, Ludranski vrh 13a, Črna",,15.81,2019/02/28,2019/02/28,510005,,V,489550,143836
VD,20658142,510007,"TIC Topla, Podpeca 78, Črna na Koroškem",,19.63,2019/02/28,2019/02/28,510007,,V,481911,149607
VD,20658169,510010,"Pri Karničniku v Jazbini, Jazbina 13, Črna na K.",,13.39,2019/02/28,2019/02/28,510010,,V,495291,148776
VD,20658185,510014,"Brdinje-Podvratnik, Brdinje 78, Ravne na Koroškem",,3.86,2022/02/16,2022/02/16,510014,,V,498691,154816
VD,20658193,510016,"Oš Koroški jeklarji 2, Javornik 35, Ravne na K.",,0.32,2019/02/28,2019/02/28,510016,,V,497611,155516
VD,20658207,510017,"OŠ Prežihovega Voranca 1, Gozdarska pot 11, Ravne",,0.08,2019/02/28,2019/02/28,510017,,V,497157,155736
VD,20658215,510018,"OŠ Prežihovega Voranca 2, Gozdarska pot 11, Ravne",,2.29,2019/02/28,2019/02/28,510018,,V,497461,155176
VD,20658223,510021,"Čistilna naprava Ravne, Dobrije 9a, Ravne na Kor.",,5.76,2022/02/16,2022/02/16,510021,,V,500411,156936
VD,20658231,510023,"""KMETIJA LIZI"",  Zelen breg 8, Ravne na Koroškem",,6.91,2019/02/28,2019/02/28,510023,,V,494891,159686
VD,20658240,510028,"Družbeni dom Prevalje 1, Trg 2a, Prevalje",,0.09,2019/02/28,2019/02/28,510028,,V,493751,156196
VD,20658258,510030,"Družbeni dom Prevalje 3, Trg 2a, Prevalje",,8.08,2019/02/28,2019/02/28,510030,,V,492171,157026
VD,20658266,510033,"OŠ Šentanel, Šentanel 13, Prevalje",,14.46,2022/09/02,2022/09/02,510033,,V,492171,159266
VD,20658282,510022,"Strojnska Reka - Mladinski dom, Stražišče 15",,10.78,2022/09/02,2022/09/02,510022,,V,497382,158347
VD,20671157,510036,"Gasilski dom Kotlje, Kotlje 4a, Kotlje",,4.2,2019/02/28,2019/02/28,510036,,V,498381,152486
VD,20767898,511003,"UE Dravograd, Meža 10, Dravograd",,4.07,2022/09/02,2022/09/02,511003,,V,501481,160706
VD,20767901,511004,"FURS urad Dravograd, Mariborska c. 3, Dravograd",,3.67,2022/09/02,2022/09/02,511004,,V,504271,162406
VD,20767928,511007,"Podružnična šola Ojstrica, Ojstrica 27, Dravograd",,21.11,2019/02/25,2019/02/25,511007,,V,503941,164226
VD,20767936,511010,"OŠ Šentjanž pri Dravogradu, Šentjanž 88",,11.66,2022/09/02,2022/09/02,511010,,V,502691,155916
VD,20767987,509001,"PGD Dovže, Dovže 50",,12.81,2022/09/01,2022/09/01,509001,,V,513651,148016
VD,20767995,509003,"KD Šentilj, Šentilj pod Turjakom 45",,11.59,2022/09/01,2022/09/01,509003,,V,514342,145487
VD,20768002,509004,"OŠ Završe, Završe 55",,13.69,2022/09/01,2022/09/01,509004,,V,512431,142366
VD,20768029,511014,"OŠ Muta, Šolska ul. 6, Muta",,4.22,2022/09/02,2022/09/02,511014,,V,512722,163276
VD,20768045,511017,"Glasbeni dom Bistriški jarek, Pernice 10a, Muta",,14.99,2019/03/06,2019/03/06,511017,,V,509632,166086
VD,20768053,511019,"OŠ Brezno-Podvelka, Brezno 78, Podvelka",,9.99,2019/03/06,2019/03/06,511019,,V,522642,162135
VD,20768061,511021,"Podružnična šola Kapla, Sp. Kapla 2, Kapla",,30.58,2019/03/06,2019/03/06,511021,,V,530902,166725
VD,20768070,511022,"Podružnična šola Lehen, Lehen na Poh. 49, Podvelka",,24.02,2022/09/02,2022/09/02,511022,,V,526872,158385
VD,20768088,511024,"KD Josipdol, Josipdol 29, Ribnica na Pohorju",,10.71,2022/09/02,2022/09/02,511024,,V,523082,155175
VD,20768096,511025,"ZD Radlje ob Dravi, Mariborska c. 37",,0.28,2022/09/02,2022/09/02,511025,,V,517342,163976
VD,20768100,511028,"Ribiški dom Radlje ob Dravi, Zg. Vižinga 1",,11.31,2022/09/02,2022/09/02,511028,,V,515042,163966
VD,20768118,511030,"KS Sv. Anton na Pohorju, Sv. Anton na Poh. 59",,18.55,2022/09/02,2022/09/02,511030,,V,514811,155316
VD,20768126,511031,"VD Vuhred, Vuhred 1, Vuhred",,15.12,2022/09/02,2022/09/02,511031,,V,517842,161456
VD,20768134,511032,"Dvorana KS Remšnik, Remšnik 5, Podvelka",,25.42,2019/03/06,2019/03/06,511032,,V,521722,165535
VD,20768142,509008,"DU Slovenj Gradec, Šolska ul. 10",,0.92,2022/09/01,2022/09/01,509008,,V,506221,152136
VD,20768169,509009,"VDC Slovenj Gradec, Prešernova ul. 3B",,1.11,2022/09/01,2022/09/01,509009,,V,506461,152596
VD,20768177,509011,"KD Stari Trg, Stari trg 32",,7.1,2022/09/01,2022/09/01,509011,,V,505531,152786
VD,20768185,509014,"OŠ Sele Vrhe, Sele 1",,12.5,2022/09/01,2022/09/01,509014,,V,501981,153916
VD,20768193,509017,"OŠ Razbor, Zgornji Razbor 8",,27.14,2022/09/01,2022/09/01,509017,,V,503521,145136
VD,20768207,509018,"Praprotnik Rihter, Spodnji Razbor 48",,1.29,2022/09/01,2022/09/01,509018,,V,503021,144136
VD,20768215,509022,"PGD Golavabuka, Tomaška vas 7",,1.9,2022/09/01,2022/09/01,509022,,V,509561,148916
VD,20768223,511034,"Kulturno upravni center, Sejmarska ul. 2, Vuzenica",,12.96,2022/09/02,2022/09/02,511034,,V,511091,159766
VD,20768231,511035,"Društveni prostori Sv. Vid, Sv. Vid bš, Vuzenica",,10.09,2022/09/02,2022/09/02,511035,,V,514422,162686
VD,20768240,511037,"Gostišče Prodnar, Sv. Primož na Poh. 1, Vuzenica",,6.99,2022/09/02,2022/09/02,511037,,V,512841,159216
VD,20768258,509015,"Klančnik Sele, Sele 21",,10.4,2019/03/06,2019/03/06,509015,,V,501232,151487
VD,20768266,511001,"Občina Dravograd, Trg 4. julija 7, Dravograd",,11.07,2019/02/25,2019/02/25,511001,,V,501361,161506
VD,20768274,511008,"Jamnik Otiški Vrh, Otiški Vrh 56, Šentjanž pri Dr",,1.86,2022/09/02,2022/09/02,511008,,V,502671,159136
VD,20768282,511020,"Dvorana Ožbalt, Ožbalt 3, Ožbalt",,27.24,2019/03/06,2019/03/06,511020,,V,527442,161915
VD,20768304,511027,"OŠ Radlje ob Dravi, Koroška c. 17, Radlje ob Dravi",,0.54,2022/09/02,2022/09/02,511027,,V,516952,163936
VD,20768312,509012,"OŠ Pameče, Pameče 134",,22.03,2022/09/01,2022/09/01,509012,,V,506061,155046
VD,20768339,509020,"PGD Šmartno, Šmartno pri Slov. Gradcu 70",,6.96,2022/09/01,2022/09/01,509020,,V,508271,150146
VD,20768347,511002,"OŠ Dravograd, Trg 4. julija 64, Dravograd",,0.71,2019/02/25,2019/02/25,511002,,V,501431,161016
VD,20768355,511005,"Vrtec Robindvor, Robindvor 60, Dravograd",,0.18,2019/02/25,2019/02/25,511005,,V,502141,161466
VD,20768363,511006,"TK Vrajenk, Vič 16, Dravograd",,5.02,2022/09/02,2022/09/02,511006,,V,499911,162426
VD,20768371,511009,"Župnišče Šempeter, Otiški Vrh 92, Šentjanž pri Dr",,6.89,2022/09/02,2022/09/02,511009,,V,504871,160356
VD,20768380,511012,"Bečivnjek, Libeliče bš, Libeliče",,11.94,2022/09/02,2022/09/02,511012,,V,495691,163086
VD,20768398,511013,"GD Črneče, Črneče 145, Dravograd",,11.61,2022/09/02,2022/09/02,511013,,V,500321,160606
VD,20768401,509002,"PC Lopan, Šolska c. 55",,45.19,2022/09/01,2022/09/01,509002,,V,514851,144846
VD,20768410,509005,"ŠD Dolič, Gornji Dolič 42A",,9.57,2022/09/01,2022/09/01,509005,,V,514971,142471
VD,20768428,511016,"DD Gortina, Gortina 78, Muta",,9.83,2022/09/02,2022/09/02,511016,,V,509551,162856
VD,20768436,511018,"KD Podvelka, Podvelka 55, Podvelka",,12.05,2022/09/02,2022/09/02,511018,,V,525192,160795
VD,20768444,511023,"OŠ Ribnica na Pohorju, Ribnica na Poh. 29",,48.82,2022/09/02,2022/09/02,511023,,V,518111,153896
VD,20768452,511026,"DRU Radlje ob Dravi, Mariborska c. 26",,18.11,2022/09/02,2022/09/02,511026,,V,517172,162176
VD,20768479,511029,"Bar Vas, Vas 32, Radlje ob Dravi",,4.69,2022/02/22,2022/02/22,511029,,V,520252,162105
VD,20768495,509010,"Prva OŠ, Šercerjeva ul. 7",,1.77,2022/09/01,2022/09/01,509010,,V,505501,150466
VD,20768517,509016,"OŠ Podgorje, Podgorje 172",,18.73,2022/09/01,2022/09/01,509016,,V,506911,147596
VD,20768525,509021,"PGD Turiška vas, Turiška vas 19B",,11.76,2022/09/01,2022/09/01,509021,,V,510961,146096
VD,20768533,511033,"OŠ Vuzenica, Mladinska ul. 3, Vuzenica",,1.51,2022/09/02,2022/09/02,511033,,V,512932,161906
VD,20768550,509019,"Bučinek Šmiklavž, Vodriž 6",,11.85,2019/02/19,2019/02/19,509019,,V,508451,145876
VD,20768568,511011,"Podružična šola Trbonje, Trbonje 26, Trbonje",,15.2,2022/09/02,2022/09/02,511011,,V,508051,162366
VD,20768576,509007,"Bivši MKC, Celjska c. 22",,0.2,2022/09/01,2022/09/01,509007,,V,506382,151267
VD,20768584,511036,"DK Sv. Primož na Pohorju, Sv.Primož na Poh. 22",,18.53,2022/09/02,2022/09/02,511036,,V,512721,156856
VD,20768592,509006,"OŠ Dolič, Srednji Dolič 4",,19.23,2022/09/01,2022/09/01,509006,,V,516901,142336
VD,20768606,511015,"Godbeni dom Muta, Livarska ul. 4, Muta",,9.79,2022/09/02,2022/09/02,511015,,V,512412,165286
VD,20768622,509023,"PGD Legen, Legen 126",,25.17,2022/09/01,2022/09/01,509023,,V,508781,151596
VD,20768649,509013,"Gradišče Prošt, Gradišče 38",,5.5,2022/09/01,2022/09/01,509013,,V,508861,153336
VD,20792680,509024,"Vornšek Raduše, Raduše 36",,6.96,2019/02/19,2019/02/19,509024,,V,504431,148866
VD,20794119,509025,"Vrtec Slovenj Gradec, Maistrova ul. 2A",,0.34,2022/09/01,2022/09/01,509025,,V,506311,151586
VD,20877596,802004,"KS Ivanjkovci, Ivanjkovci 1",,9.7,2022/09/02,2022/09/02,802004,,V,589401,146453
VD,20877600,802005,"Petek Nives, Cerovec Stanka Vraza 31",,1.42,2022/09/02,2022/09/02,802005,,V,589571,149823
VD,20877618,802007,"Trstenjak Marija, Lahonci 1",,4.04,2022/09/02,2022/09/02,802007,,V,587051,149443
VD,20877626,802008,"Gorjak Zorica, Stanovno 47",,3.19,2022/09/02,2022/09/02,802008,,V,587881,146493
VD,20877634,802011,"GD Pršetinci, Pršetinci 23",,2.23,2022/09/02,2022/09/02,802011,,V,585111,150483
VD,20877642,802012,"GD Koračice, Koračice 15",,4.71,2022/09/02,2022/09/02,802012,,V,582891,150963
VD,20877669,802014,"GD Savci, Savci 68",,8.88,2022/09/02,2022/09/02,802014,,V,580771,146763
VD,20877677,802009,"GD Trnovci, Trnovci 4",,8.4,2022/09/02,2022/09/02,802009,,V,578311,150583
VD,20877685,802016,"KS Kog, Kog 7",,6.08,2022/09/02,2022/09/02,802016,,V,596041,146663
VD,20877731,802023,"ČD Grabe, Grabe 23",,5.23,2022/09/02,2022/09/02,802023,,V,596551,140583
VD,20877740,802026,"Zajc Jože, Šalovci 12",,5.82,2022/09/02,2022/09/02,802026,,V,594081,143213
VD,20877766,802028,"Bogša Ivan, Litmerk 15b",,3.37,2022/09/02,2022/09/02,802028,,V,588661,145043
VD,20877774,802030,"GD Hardek, Hardek 17",,1.17,2022/09/02,2022/09/02,802030,,V,589241,142713
VD,20877782,802032,"Stara šola Hum, Hum pri Omožu 1",,3.87,2022/09/02,2022/09/02,802032,,V,591833,142301
VD,20877804,802034,"VD Frankovci, Frankovci 26a",,4.73,2022/09/02,2022/09/02,802034,,V,592051,140493
VD,20877812,802036,"DD Ormož, Ljutomerska c. 30",,2.44,2022/09/02,2022/09/02,802036,,V,589210,141110
VD,20877847,802039,"Leben Miran, Hajndl 1",,0.75,2022/09/02,2022/09/02,802039,,V,586491,142693
VD,20877855,802041,"GD Senešci, Senešci 9",,5.02,2022/09/02,2022/09/02,802041,,V,583711,143483
VD,20877871,802043,"GD Trgovišče, Trgovišče 31",,5.95,2022/09/02,2022/09/02,802043,,V,584101,142133
VD,20877880,802044,"Bombekova hiša, Velika Nedelja 10",,2.07,2022/09/02,2022/09/02,802044,,V,585776,143287
VD,20877898,802047,"VD Osluševci, Osluševci 20",,2.31,2022/09/02,2022/09/02,802047,,V,580541,141613
VD,20877901,802048,"KS Podgorci, Podgorci 23b",,2.96,2022/09/02,2022/09/02,802048,,V,580911,143273
VD,20877910,802050,"Megla Albin, Strjanci 19",,2.38,2022/09/02,2022/09/02,802050,,V,580911,145153
VD,20877928,802003,"Mlakar Franc, Pavlovski Vrh 1",,3.6,2022/09/02,2022/09/02,802003,,V,590561,145273
VD,20877936,802001,"Šola Runeč, Runeč 26",,2.7,2018/04/05,2018/04/05,802001,,V,587051,145993
VD,20877944,802015,"GD Vitan, Vitan 4",,6.06,2022/09/02,2022/09/02,802015,,V,596231,144873
VD,20877979,802031,"Kralj Ludvik, Pavlovci 28",,2.79,2022/09/02,2022/09/02,802031,,V,590211,142853
VD,20877987,802037,"DK Ormož, Skolibrova ul. 17",,0.61,2022/09/02,2022/09/02,802037,,V,588231,141623
VD,20877995,802046,"GD Cvetkovci, Cvetkovci 10c",,5.62,2022/09/02,2022/09/02,802046,,V,581781,141933
VD,20878029,802006,"GD Žerovinci, Žerovinci 7",,3.69,2022/09/02,2022/09/02,802006,,V,588831,150973
VD,20878045,802010,"GD Ključarovci, Spodnji Ključarovci 13",,7.73,2022/09/02,2022/09/02,802010,,V,584361,148163
VD,20878061,802017,"Balažic Marijana, Gomila pri Kogu 25",,2.06,2022/09/02,2022/09/02,802017,,V,595851,149463
VD,20878070,802019,"GVD Hermanci, Hermanci 54",,4.77,2022/09/02,2022/09/02,802019,,V,593711,149443
VD,20878096,802018,"Janežič Avgust, Veliki Brebrovnik 41",,3.03,2022/09/02,2022/09/02,802018,,V,591871,145923
VD,20878100,802022,"OŠ Središče ob Dravi, Slovenska c. 22",,11.46,2022/09/02,2022/09/02,802022,,V,597831,140063
VD,20878118,802024,"Brunarica RD Godeninci, Godeninci bš",,2.26,2022/09/02,2022/09/02,802024,,V,597191,143423
VD,20878134,802029,"VD Dobrava, Dobrava 17b",,2.56,2022/09/02,2022/09/02,802029,,V,588083,143556
VD,20878142,802033,"GD Loperšice, Loperšice 3",,2.81,2022/09/02,2022/09/02,802033,,V,592461,141253
VD,20878169,802035,"VD Pušenci, Pušenci 27a",,3.11,2022/09/02,2022/09/02,802035,,V,590631,141093
VD,20878177,802038,"Dom MZU Ormož, Ul. dr. Hrovata 8",,0.83,2022/09/02,2022/09/02,802038,,V,588011,141403
VD,20878185,802040,"GD Velika Nedelja, Velika Nedelja 8a",,4.98,2022/09/02,2022/09/02,802040,,V,585484,141461
VD,20878207,802042,"Cimerman Janko, Šardinje 54a",,2.76,2022/09/02,2022/09/02,802042,,V,584741,145273
VD,20878215,802045,"Vesenjak Mihaela, Vičanci 10",,3.7,2022/09/02,2022/09/02,802045,,V,583778,145710
VD,20878223,802049,"GD Bresnica, Bresnica 19",,4.72,2022/09/02,2022/09/02,802049,,V,579711,144063
VD,20878231,802013,"DK Sveti Tomaž, Sveti Tomaž 44",,9.25,2022/09/02,2022/09/02,802013,,V,582201,147103
VD,20878240,802027,"VD Lešnica, Lešnica 20a",,5.3,2022/09/02,2022/09/02,802027,,V,587011,144803
VD,20878266,802020,"DK Miklavž pri Ormožu, Miklavž pri Ormožu 35",,11.32,2022/09/02,2022/09/02,802020,,V,594011,147303
VD,20878274,802025,"DK Obrež, Obrež 85",,8.01,2022/09/02,2022/09/02,802025,,V,595451,140543
VD,21012165,811084,"GD Zavrč, Goričak 1",,5.12,2022/09/02,2022/09/02,811084,,V,580839,137900
VD,21012246,811087,"Vuzem Ivan, Hrastovec 129",,2.53,2014/04/08,2014/04/08,811087,,V,579851,137864
VD,21012254,811085,"Gostilna Težak, Turški Vrh 51",,7.95,2022/09/02,2022/09/02,811085,,V,579411,135924
VD,21012262,811086,"Hrnčič Darinka, Turški Vrh 75",,3.65,2022/09/02,2022/09/02,811086,,V,581551,135124
VD,21012416,811001,"LD Brezovec, Brezovec 92",,3.33,2022/09/02,2022/09/02,811001,,V,577991,135364
VD,21012424,811002,"Občina Cirkulane, Cirkulane 58",,2.55,2022/09/02,2022/09/02,811002,,V,576521,134244
VD,21012432,811003,"Kokol Herman, Dolane 8",,5.07,2010/11/10,2010/11/10,811003,,V,576911,136514
VD,21012459,811005,"Kelc Milan, Gruškovec 80",,2.65,2022/09/02,2022/09/02,811005,,V,578071,133624
VD,21012467,811006,"Kolednik Martina, Medribnik 14a",,3.38,2022/09/02,2022/09/02,811006,,V,577271,133144
VD,21012475,811007,"Kolednik Mihael, Paradiž 47",,1.23,2010/11/10,2010/11/10,811007,,V,576881,132284
VD,21012483,811008,"Hercog Jožef, Paradiž 89b, Cirkulane",,1.18,2022/03/03,2022/03/03,811008,,V,576405,132701
VD,21012491,811009,"Radioklub Cirkulane, Pohorje 25a",,1.61,2022/09/02,2022/09/02,811009,,V,576031,131914
VD,21012505,811010,"Lesjak Rajko, Mali Okič 20a",,1.4,2010/11/10,2010/11/10,811010,,V,574661,133944
VD,21012513,811011,"Emeršič Olga, Slatina 31",,1.98,2019/03/14,2019/03/14,811011,,V,574658,132138
VD,21012521,811012,"Majhen Nevenka, Pristava 4a",,2.31,2015/11/27,2015/11/27,811012,,V,575181,134014
VD,21012530,811013,"Arbeiter Mitja, Meje 16a",,0.63,2022/09/02,2022/09/02,811013,,V,578251,131554
VD,21012548,811014,"OŠ Kidričevo, Kajuhova ul. 10",,2.71,2022/09/02,2022/09/02,811014,,V,560661,141304
VD,21012556,811015,"Občina Kidričevo (por. dvor.), Kopališka ul. 14",,4.38,2022/09/02,2022/09/02,811015,,V,561163,140903
VD,21012572,811017,"Športni park Njiverce (brunarica), Njiverce bš",,4.19,2022/09/02,2022/09/02,811017,,V,561726,141094
VD,21012599,811018,"Prosvetni dom Apače, Apače 87b",,5.6,2022/09/02,2022/09/02,811018,,V,561094,137718
VD,21012602,811019,"DK Kungota pri Ptuju, Kungota pri Ptuju 75",,2.63,2022/09/02,2022/09/02,811019,,V,560083,143751
VD,21012629,811020,"ŠD Strnišče, Strnišče bš",,4.91,2022/09/02,2022/09/02,811020,,V,558831,140094
VD,21012637,811021,"Dvorana Lovrenc na Dr. p., Lovrenc na Dr. p. 8",,2.72,2022/09/02,2022/09/02,811021,,V,559981,137933
VD,21012653,811023,"GD Pleterje, Pleterje 33a",,8.32,2022/09/02,2022/09/02,811023,,V,557631,138154
VD,21012661,811024,"VD Župečja vas (brunarica), Župečja vas bš",,2.24,2022/09/02,2022/09/02,811024,,V,559011,137674
VD,21012670,811025,"Prostori občine Kidričevo, Cirkovce 2c",,4.46,2022/09/02,2022/09/02,811025,,V,555911,139704
VD,21012688,811026,"GD Dragonja vas, Dragonja vas 17",,2.58,2022/09/02,2022/09/02,811026,,V,556081,138754
VD,21012696,811027,"DK Mihovce, Mihovce bš",,5.1,2022/09/02,2022/09/02,811027,,V,556541,138664
VD,21012700,811028,"Vaški dom Pongrce, Pongrce 22",,3.08,2017/10/03,2017/10/03,811028,,V,554381,140234
VD,21012718,811029,"GD Jablane, Spodnje Jablane 20a",,6.66,2022/09/02,2022/09/02,811029,,V,554631,139834
VD,21012726,811030,"GD Starošince, Starošince 13a",,2.99,2022/09/02,2022/09/02,811030,,V,556011,143124
VD,21012734,811031,"GD Šikole, Šikole 25",,5.58,2022/09/02,2022/09/02,811031,,V,553633,140842
VD,21012742,811032,"VD Stražgonjca, Stražgonjca bš",,3.23,2022/09/02,2022/09/02,811032,,V,553111,140954
VD,21012769,811051,"DK Dolena, Bolečka vas 3c",,10.06,2022/09/02,2022/09/02,811051,,V,563981,134984
VD,21012777,811004,"Jurgec Milan, Gradišča 29a",,4.79,2021/06/10,2021/06/10,811004,,V,574811,135804
VD,21012785,811033,"GD Majšperk, Majšperk 32a",,6,2022/09/02,2022/09/02,811033,,V,556631,134644
VD,21012815,811036,"GD Majšperk-Breg, Breg 4",,17.11,2022/09/02,2022/09/02,811036,,V,555841,132434
VD,21012823,811037,"GD Medvedce, Medvedce 19a",,7.54,2022/09/02,2022/09/02,811037,,V,553091,135524
VD,21012831,811038,"DKG Ptujska Gora, Ptujska Gora 82b",,4.82,2022/09/02,2022/09/02,811038,,V,558571,135144
VD,21012840,811039,"ŠD Podlože, Podlože 49",,6.19,2022/09/02,2022/09/02,811039,,V,557021,135944
VD,21012882,811043,"Bedenik Stanko, Doklece 7a",,9.99,2017/09/11,2017/09/11,811043,,V,560221,134214
VD,21012904,811044,"DK Stoperce, Stoperce 13b",,21.25,2022/09/02,2022/09/02,811044,,V,554400,127764
VD,21012939,811053,"KD Sela, Sela 31b",,5.21,2022/09/02,2022/09/02,811053,,V,563561,137094
VD,21012947,811054,"TD Klopotec, Zgornji Leskovec 10c",,19.3,2022/09/02,2022/09/02,811054,,V,572061,132604
VD,21013030,811063,"VD Lancova vas, Lancova vas 44a",,8.03,2022/09/02,2022/09/02,811063,,V,565221,137334
VD,21013048,811064,"VS Majski Vrh, Majski Vrh 50",,4.15,2022/09/02,2022/09/02,811064,,V,568481,135434
VD,21013064,811066,"DV Pobrežje, Pobrežje 104a",,6.22,2022/09/02,2022/09/02,811066,,V,567911,138544
VD,21013072,811067,"Poslančeceva domačija, Vareja 12",,6.51,2017/10/03,2017/10/03,811067,,V,571711,136094
VD,21013099,811068,"KS Tržec, Tržec 47",,4.05,2014/04/08,2014/04/08,811068,,V,567301,136304
VD,21013102,811069,"Občina Videm, Videm pri Ptuju 54",,7.68,2022/09/02,2022/09/02,811069,,V,568740,137075
VD,21013129,811070,"VKTC Podlehnik, Podlehnik 9",,3.48,2022/09/02,2022/09/02,811070,,V,567494,132687
VD,21013137,811071,"Arnuš Franc, Podlehnik 80a",,1.4,2017/10/03,2017/10/03,811071,,V,568701,133264
VD,21013145,811072,"Murko Jožef, Gorca 11",,8.19,2017/10/03,2017/10/03,811072,,V,564528,133751
VD,21013153,811073,"Vaupotič Jože, Jablovec 21",,1.45,2017/10/03,2017/10/03,811073,,V,565661,132004
VD,21013161,811074,"Pastoralni dom Rodni Vrh, Rodni Vrh bš",,3.84,2022/09/06,2022/09/06,811074,,V,564301,131964
VD,21013170,811075,"Gostilna Maučič Nežka, Zakl 31",,1.41,2017/10/03,2017/10/03,811075,,V,566830,131728
VD,21013188,811076,"Tertinek Dominika, Zakl 13 a",,1.77,2017/09/11,2017/09/11,811076,,V,565872,130296
VD,21013196,811077,"Sardinšek Valerija, Strajna 28",,3.47,2022/09/02,2022/09/02,811077,,V,564641,130394
VD,21013200,811078,"Brodnjak Ivana, Kozminci 25a",,4.7,2017/10/06,2017/10/06,811078,,V,565251,128874
