ENOTA,NA_MID,NA_ID,NA_UIME,NA_DJ,OB_MID,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
NA,10134552,27,Penoje,,11027407,0.57,1995/01/01,1995/01/01,V,539501,128545
NA,10134579,28,Perovec,,11027407,0.55,1995/01/01,1995/01/01,V,537601,133085
NA,10134587,29,Petelinjek pri Ločah,,11027407,1.08,1999/08/05,1999/08/05,V,540401,132795
NA,10134595,13,Planina na Pohorju,,11027687,6.34,1995/01/01,1995/01/01,V,530381,143005
NA,10134609,30,Podob,,11027407,0.76,1995/01/01,1995/01/01,V,538191,131245
NA,10134617,31,Podpeč ob Dravinji,,11027407,1.31,1995/01/01,1995/01/01,V,541601,128495
NA,10134625,32,Polene,,11027407,2.9,1995/01/01,1995/01/01,V,529811,134005
NA,10134633,33,Preloge pri Konjicah,,11027407,0.58,1995/01/01,1995/01/01,V,530611,134165
NA,10134641,34,Prežigal,,11027407,1.18,1995/01/01,1995/01/01,V,535411,133095
NA,10134650,14,Radana vas,,11027687,0.83,1995/01/01,1995/01/01,V,530931,136135
NA,10134668,15,Resnik,,11027687,6.46,1995/01/01,1995/01/01,V,527761,144165
NA,10134676,35,Selski Vrh,,11027407,1.91,1995/01/01,1995/01/01,V,541111,129855
NA,10134684,5,Vitanjsko Skomarje,,11028071,1.81,1998/08/22,1998/08/31,V,526061,140165
NA,10134692,36,Slovenske Konjice,,11027407,2.75,1995/01/01,1995/01/01,V,532451,133315
NA,10134706,37,Sojek,,11027407,2.2,1995/01/01,1995/01/01,V,528231,131435
NA,10134714,38,Spodnja Pristava,,11027407,0.17,1995/01/01,1995/01/01,V,536454,131855
NA,10134722,39,Spodnje Grušovje,,11027407,2.85,1995/01/01,1995/01/01,V,538531,134175
NA,10134749,40,Spodnje Laže,,11027407,1.12,1995/01/01,1995/01/01,V,541861,129415
NA,10134757,41,Spodnje Preloge,,11027407,0.61,1995/01/01,1995/01/01,V,531271,134025
NA,10134765,6,Spodnji Dolič,,11028071,6.81,1995/01/01,1995/01/01,V,520091,140805
NA,10134773,42,Stare Slemene,,11027407,5.16,1995/01/01,1995/01/01,V,530411,129945
NA,10134781,7,Stenica,,11028071,6.47,1995/01/01,1995/01/01,V,524231,137745
NA,10134790,18,Stranice,,11027687,1.3,1995/01/01,1995/01/01,V,528131,136045
NA,10134803,43,Strtenik,,11027407,0.67,1995/01/01,1995/01/01,V,534011,135955
NA,10134811,44,Suhadol,,11027407,1.15,1995/01/01,1995/01/01,V,535501,129325
NA,10134820,45,Škalce,,11027407,1.57,1995/01/01,1995/01/01,V,532971,134485
NA,10134838,46,Škedenj,,11027407,2.09,1995/01/01,1995/01/01,V,533661,129485
NA,10134846,47,Špitalič pri Slov. Konjicah,,11027407,0.25,1995/01/01,1995/01/01,V,531831,130025
NA,10134854,48,Tepanje,,11027407,2.02,1995/01/01,1995/01/01,V,536381,133935
NA,10134862,49,Tepanjski Vrh,,11027407,0.43,1995/01/01,1995/01/01,V,535131,134165
NA,10134889,50,Tolsti Vrh,,11027407,3.15,1995/01/01,1995/01/01,V,532716,130025
NA,10134897,51,Vešenik,,11027407,0.81,1995/01/01,1995/01/01,V,533701,134365
NA,10134919,8,Vitanje,,11028071,1.79,1995/01/01,1995/01/01,V,522851,137925
NA,10134927,52,Zbelovo,,11027407,0.69,1995/01/01,1995/01/01,V,540641,129025
NA,10134935,53,Zbelovska Gora,,11027407,4.81,1995/01/01,1995/01/01,V,540991,127505
NA,10134943,54,Zeče,,11027407,1.65,1995/01/01,1995/01/01,V,530291,135025
NA,10134951,55,Zgornja Pristava,,11027407,5.85,1995/01/01,1995/01/01,V,531401,133415
NA,10134960,56,Zgornje Laže,,11027407,2.73,1995/01/01,1995/01/01,V,541581,131285
NA,10134978,57,Žiče,,11027407,4.67,1995/01/01,1995/01/01,V,537046,130301
NA,10134986,20,Zreče,,11027687,6.04,1995/01/01,1995/01/01,V,529861,137375
NA,10134994,16,Rogla,,11027687,5.65,1995/01/01,1995/01/01,V,525641,145945
NA,10135001,1,Bezovje pri Šentjurju,,11027466,1.04,1995/01/01,1995/01/01,V,532180,119985
NA,10135010,2,Bobovo pri Ponikvi,,11027466,1.86,1995/01/01,1995/01/01,V,537840,125285
NA,10135028,3,Boletina,,11027466,1.81,1995/01/01,1995/01/01,V,535540,124045
NA,10135036,4,Botričnica,,11027466,0.62,1995/01/01,1995/01/01,V,530850,120945
NA,10135044,5,Brdo,,11027466,1.39,1995/01/01,1995/01/01,V,531720,108425
NA,10135052,6,Brezje ob Slomu,,11027466,1.19,1995/01/01,1995/01/01,V,533020,122175
NA,10135079,1,Brezje pri Dobjem,,21427691,1.66,1998/11/22,1998/11/27,V,530860,110235
NA,10135087,8,Bukovje pri Slivnici,,11027466,2.24,1995/01/01,1995/01/01,V,534630,114315
NA,10135095,9,Cerovec,,11027466,4.1,1995/01/01,1995/01/01,V,527830,123585
NA,10135109,10,Črnolica,,11027466,1.32,1995/01/01,1995/01/01,V,532840,117725
NA,10135117,11,Dobje pri Lesičnem,,11027466,1.81,1995/01/01,1995/01/01,V,535890,108795
NA,10135125,2,Dobje pri Planini,,21427691,0.81,1998/11/22,1998/11/27,V,530480,110865
NA,10135133,13,Dobovec pri Ponikvi,,11027466,1.62,1995/01/01,1995/01/01,V,535650,125535
NA,10135141,14,Dobrina,,11027466,4.42,1995/01/01,1995/01/01,V,537540,112405
NA,10135150,16,Dolga Gora,,11027466,2.79,1995/01/01,1995/01/01,V,539701,126785
NA,10135168,17,Doropolje,,11027466,5.41,1995/01/01,1995/01/01,V,532280,106335
NA,10135176,18,Dramlje,,11027466,2.32,1995/01/01,1995/01/01,V,530470,126485
NA,10135184,19,Drobinsko,,11027466,0.87,1995/01/01,1995/01/01,V,536040,115655
NA,10135192,20,Golobinjek pri Planini,,11027466,2.14,1995/01/01,1995/01/01,V,530780,105875
NA,10135206,3,Gorica pri Dobjem,,21427691,0.62,1998/11/22,1998/11/27,V,531910,110645
NA,10135214,22,Gorica pri Slivnici,,11027466,2.08,1995/01/01,1995/01/01,V,533440,116925
NA,10135222,23,Goričica,,11027466,2.89,1995/01/01,1995/01/01,V,528810,122345
NA,10135249,24,Grobelno - del,,11027466,2.28,1995/01/01,1995/01/01,V,533340,120405
NA,10135257,25,Grušce,,11027466,1,1995/01/01,1995/01/01,V,531580,128255
NA,10135265,26,Hotunje,,11027466,2.1,1995/01/01,1995/01/01,V,532650,123635
NA,10135273,27,Hrastje,,11027466,4.42,1995/01/01,1995/01/01,V,536140,111445
NA,10135281,28,Hruševec,,11027466,0.26,1995/01/01,1995/01/01,V,529310,118765
NA,10135290,29,Hrušovje,,11027466,1.09,1995/01/01,1995/01/01,V,533930,109805
NA,10135303,30,Jakob pri Šentjurju,,11027466,1.78,1995/01/01,1995/01/01,V,530580,116165
NA,10135311,31,Jarmovec,,11027466,1.15,1995/01/01,1995/01/01,V,527910,125375
NA,10135320,32,Javorje,,11027466,2.6,1995/01/01,1995/01/01,V,535460,114895
NA,10135338,33,Jazbin Vrh,,11027466,0.74,1995/01/01,1995/01/01,V,528699,114483
NA,10135346,34,Jazbine,,11027466,1.13,1995/01/01,1995/01/01,V,530650,128935
NA,10135354,35,Jelce,,11027466,2.11,1995/01/01,1995/01/01,V,533700,111765
NA,10135362,4,Jezerce pri Dobjem,,21427691,1.31,1998/11/22,1998/11/27,V,530820,112695
NA,10135389,37,Kalobje,,11027466,0.56,1995/01/01,1995/01/01,V,530330,114485
NA,10135397,38,Kameno,,11027466,2.08,1995/01/01,1995/01/01,V,531730,121585
NA,10135419,39,Kostrivnica,,11027466,3.79,1995/01/01,1995/01/01,V,528810,112765
NA,10135427,40,Košnica,,11027466,2.89,1995/01/01,1995/01/01,V,534900,111725
NA,10135435,41,Krajnčica,,11027466,3.39,1995/01/01,1995/01/01,V,528140,118505
NA,10135443,42,Krivica,,11027466,2.69,1995/01/01,1995/01/01,V,538420,109205
NA,10135451,43,Laze pri Dramljah,,11027466,2.78,1995/01/01,1995/01/01,V,529810,125385
NA,10135460,5,Lažiše,,21427691,3.37,1998/11/22,1998/11/27,V,528790,109975
NA,10135478,45,Loka pri Žusmu,,11027466,8.91,1995/01/01,1995/01/01,V,539700,113435
NA,10135486,46,Lokarje,,11027466,1.31,1995/01/01,1995/01/01,V,529830,121505
NA,10135494,47,Loke pri Planini,,11027466,1.99,1995/01/01,1995/01/01,V,533410,108135
NA,10135508,48,Lopaca,,11027466,1.77,1995/01/01,1995/01/01,V,536821,109486
NA,10135516,49,Lutrje,,11027466,2.15,1995/01/01,1995/01/01,V,534070,125625
NA,10135524,50,Marija Dobje,,11027466,2.9,1995/01/01,1995/01/01,V,527700,126525
NA,10135532,51,Okrog,,11027466,1.8,1995/01/01,1995/01/01,V,536630,123685
NA,10135559,52,Osredek,,11027466,1.4,1995/01/01,1995/01/01,V,529120,115035
NA,10135567,53,Ostrožno pri Ponikvi - del,,11027466,2.99,1995/01/01,1995/01/01,V,536630,125085
NA,10135575,54,Paridol,,11027466,2.67,1995/01/01,1995/01/01,V,532200,112675
NA,10135583,55,Planina pri Sevnici,,11027466,2.85,1995/01/01,1995/01/01,V,531610,107405
NA,10135591,56,Planinca,,11027466,1.16,1995/01/01,1995/01/01,V,530174,115418
NA,10135605,57,Planinska vas,,11027466,1.45,1995/01/01,1995/01/01,V,533810,107355
NA,10135613,58,Planinski Vrh,,11027466,1.05,1995/01/01,1995/01/01,V,534490,108215
NA,10135621,59,Pletovarje,,11027466,3.73,1995/01/01,1995/01/01,V,533340,127225
NA,10135630,60,Podgaj,,11027466,0.97,1995/01/01,1995/01/01,V,534790,122655
NA,10135648,61,Podgrad,,11027466,1.7,1995/01/01,1995/01/01,V,529420,120115
NA,10135656,62,Podlešje,,11027466,1.04,1995/01/01,1995/01/01,V,529340,113785
NA,10135664,63,Podlog pod Bohorjem,,11027466,8.62,1995/01/01,1995/01/01,V,535860,105355
NA,10135672,64,Podpeč nad Marofom,,11027466,1.58,1995/01/01,1995/01/01,V,529460,107435
NA,10135699,65,Podpeč pri Šentvidu,,11027466,1.75,1995/01/01,1995/01/01,V,534440,106435
NA,10135702,66,Podvine,,11027466,1.11,1995/01/01,1995/01/01,V,534700,107916
NA,10135729,67,Ponikva,,11027466,1.94,1995/01/01,1995/01/01,V,534540,124295
NA,10135737,68,Ponkvica,,11027466,0.8,1995/01/01,1995/01/01,V,535160,122405
NA,10135745,69,Prapretno,,11027466,3.56,1995/01/01,1995/01/01,V,529240,104975
NA,10135753,6,Presečno,,21427691,2.19,1998/11/22,1998/11/27,V,533260,110795
NA,10135761,71,Primož pri Šentjurju,,11027466,2.79,1995/01/01,1995/01/01,V,530860,122085
NA,10135770,72,Proseniško,,11027466,2.5,1995/01/01,1995/01/01,V,526550,122385
NA,10135788,73,Rakitovec,,11027466,0.68,1995/01/01,1995/01/01,V,535200,116555
NA,10135796,7,Ravno,,21427691,1.28,1998/11/22,1998/11/27,V,531170,110335
NA,10135800,75,Razbor,,11027466,2.69,1995/01/01,1995/01/01,V,532010,125165
NA,10135818,76,Repno,,11027466,0.65,1995/01/01,1995/01/01,V,528990,121665
NA,10135826,8,Repuš,,21427691,1.22,1998/11/22,1998/11/27,V,531690,111155
NA,10135834,78,Rifnik,,11027466,1.54,1995/01/01,1995/01/01,V,531543,118256
NA,10135842,79,Sele,,11027466,0.73,1995/01/01,1995/01/01,V,532180,115045
NA,10135869,9,Slatina pri Dobjem,,21427691,0.75,1998/11/22,1998/11/27,V,532560,111235
NA,10135877,81,Slatina pri Ponikvi,,11027466,3.15,1995/01/01,1995/01/01,V,535501,127295
NA,10135885,82,Slivnica pri Celju,,11027466,1.07,1995/01/01,1995/01/01,V,532990,115015
NA,10135893,83,Sotensko pod Kalobjem,,11027466,0.5,1995/01/01,1995/01/01,V,530180,116935
NA,10135907,84,Spodnje Slemene,,11027466,0.43,1995/01/01,1995/01/01,V,529230,128845
NA,10135915,85,Srževica,,11027466,1.9,1995/01/01,1995/01/01,V,537110,124405
NA,10135923,86,Stopče,,11027466,0.99,1995/01/01,1995/01/01,V,532740,119605
NA,10135931,87,Straška Gorca,,11027466,1.73,1995/01/01,1995/01/01,V,537490,108495
NA,10135940,88,Straža na Gori,,11027466,2.78,1995/01/01,1995/01/01,V,530140,128665
NA,10135958,10,Suho,,21427691,0.89,1998/11/22,1998/11/27,V,531120,111815
NA,10135966,90,Svetelka,,11027466,1.24,1995/01/01,1995/01/01,V,529690,126575
NA,10135974,91,Šedina,,11027466,0.85,1995/01/01,1995/01/01,V,531150,126575
NA,10135982,92,Šentjur,,11027466,6.84,1995/01/01,1995/01/01,V,530550,119835
NA,10136008,93,Šentvid pri Planini,,11027466,2.64,1995/01/01,1995/01/01,V,533610,105835
NA,10136016,94,Šibenik,,11027466,1.94,1995/01/01,1995/01/01,V,529350,118045
NA,10136024,11,Škarnice,,21427691,1.23,1998/11/22,1998/11/27,V,529790,111425
NA,10136032,96,Tajhte,,11027466,1.2,1995/01/01,1995/01/01,V,532350,108485
NA,10136059,97,Tratna ob Voglajni,,11027466,1.64,1995/01/01,1995/01/01,V,534630,117045
NA,10136067,98,Tratna pri Grobelnem,,11027466,2.08,1995/01/01,1995/01/01,V,534050,118175
NA,10136075,99,Trno,,11027466,0.72,1995/01/01,1995/01/01,V,531020,114635
NA,10136083,100,Trnovec pri Dramljah,,11027466,1.11,1995/01/01,1995/01/01,V,530030,124125
NA,10136091,101,Trška Gorca,,11027466,0.48,1995/01/01,1995/01/01,V,531590,114605
NA,10136105,102,Turno,,11027466,1.47,1995/01/01,1995/01/01,V,534110,115885
NA,10136113,103,Uniše,,11027466,1.35,1995/01/01,1995/01/01,V,533710,122745
NA,10136121,12,Večje Brdo,,21427691,0.87,1998/11/22,1998/11/27,V,529930,109285
NA,10136130,105,Vejice,,11027466,2.38,1995/01/01,1995/01/01,V,530830,105175
NA,10136148,106,Vezovje,,11027466,1.43,1995/01/01,1995/01/01,V,531780,115835
NA,10136156,107,Visoče,,11027466,2.4,1995/01/01,1995/01/01,V,529470,105995
NA,10136164,108,Vodice pri Kalobju,,11027466,2.52,1995/01/01,1995/01/01,V,528130,111115
NA,10136172,109,Vodice pri Slivnici,,11027466,0.63,1995/01/01,1995/01/01,V,531850,114745
NA,10136199,110,Vodruž,,11027466,3.77,1995/01/01,1995/01/01,V,529630,116115
NA,10136202,111,Voduce,,11027466,2.58,1995/01/01,1995/01/01,V,532820,113645
NA,10136229,112,Vodule,,11027466,1.39,1995/01/01,1995/01/01,V,531970,126715
NA,10136237,113,Voglajna,,11027466,0.78,1995/01/01,1995/01/01,V,533030,115865
NA,10136245,114,Vrbno,,11027466,1.9,1995/01/01,1995/01/01,V,528720,119635
NA,10136253,115,Zagaj pri Ponikvi,,11027466,4.62,1995/01/01,1995/01/01,V,534050,126807
NA,10136261,116,Zalog pod Uršulo,,11027466,0.74,1995/01/01,1995/01/01,V,531020,127525
NA,10136270,13,Završe pri Dobjem,,21427691,1.28,1998/11/22,1998/11/27,V,529260,110855
NA,10136288,118,Zgornje Selce,,11027466,1.05,1995/01/01,1995/01/01,V,533840,121605
NA,10136296,119,Zgornje Slemene,,11027466,1.17,1995/01/01,1995/01/01,V,528830,129885
NA,10136300,120,Zlateče pri Šentjurju,,11027466,1.56,1995/01/01,1995/01/01,V,527920,121145
NA,10136318,121,Žegar,,11027466,2.75,1995/01/01,1995/01/01,V,535320,110825
NA,10136326,1,Sv. Andrej,,11027482,3.33,1997/12/01,1997/12/03,V,446049,110617
NA,10136334,1,Bačne,,11026800,2.36,1995/01/01,1995/01/01,V,435919,106467
NA,10136342,2,Binkelj,,11027482,0.06,1995/01/01,1995/01/01,V,445699,115227
NA,10136369,3,Bodovlje,,11027482,1.37,1995/01/01,1995/01/01,V,445449,112407
NA,10136377,2,Brebovnica,,11026800,3.09,1995/01/01,1995/01/01,V,436079,103947
NA,10136385,1,Brekovice,,11027695,1.96,1995/01/01,1995/01/01,V,431779,99227
NA,10136393,4,Breznica pod Lubnikom,,11027482,4.51,1995/01/01,1995/01/01,V,443139,113437
NA,10136407,2,Breznica pri Žireh,,11027695,0.94,1995/01/01,1995/01/01,V,429379,100847
NA,10136415,5,Brode,,11027482,1.84,1995/01/01,1995/01/01,V,442439,111337
NA,10136423,73,Bukov Vrh,,11026800,4.13,1998/11/22,1998/11/27,V,438954,107517
NA,10136431,7,Bukovica,,11027482,1.89,1995/01/01,1995/01/01,V,441499,118147
NA,10136440,8,Bukovščica,,11027482,2.42,1995/01/01,1995/01/01,V,443089,120737
NA,10136458,9,Crngrob,,11027482,1.27,1995/01/01,1995/01/01,V,446629,117887
NA,10136466,3,Čabrače,,11026800,3.09,1995/01/01,1995/01/01,V,432059,110697
NA,10136474,4,Četena Ravan,,11026800,0.59,1995/01/01,1995/01/01,V,437059,114487
NA,10136482,1,Davča,,11028128,24.47,1995/01/01,1995/01/01,V,425549,116007
NA,10136504,5,Debeni,,11026800,0.88,1995/01/01,1995/01/01,V,430409,110867
NA,10136512,6,Delnice,,11026800,2.06,1995/01/01,1995/01/01,V,437729,113007
NA,10136539,7,Dobje,,11026800,0.95,1995/01/01,1995/01/01,V,436259,108977
NA,10136547,8,Dobravšce,,11026800,0.6,1995/01/01,1995/01/01,V,433949,106197
NA,10136555,9,Dolenčice,,11026800,2.46,1995/01/01,1995/01/01,V,436189,113207
NA,10136563,10,Dolenja Dobrava,,11026800,1.24,1995/01/01,1995/01/01,V,434380,107088
NA,10136571,11,Dolenja Ravan,,11026800,0.37,1995/01/01,1995/01/01,V,433789,112767
NA,10136580,2,Dolenja vas,,11028128,4.45,1995/01/01,1995/01/01,V,440234,119783
NA,10136598,12,Dolenja Žetina,,11026800,3.42,1995/01/01,1995/01/01,V,433309,113507
NA,10136601,13,Dolenje Brdo,,11026800,1.78,1995/01/01,1995/01/01,V,434249,109837
NA,10136610,14,Dolge Njive,,11026800,0.9,1995/01/01,1995/01/01,V,437739,102257
NA,10136628,10,Dorfarje,,11027482,0.7,1995/01/01,1995/01/01,V,447899,117437
NA,10136636,11,Draga,,11027482,2.13,1995/01/01,1995/01/01,V,450259,112157
NA,10136644,3,Dražgoše,,11028128,20.48,1995/01/01,1995/01/01,V,436489,123967
NA,10136652,12,Sveti Florijan nad Škofjo Loko,,11027482,1.91,2002/10/23,2003/08/20,V,440229,111497
NA,10136679,13,Forme,,11027482,0.56,1995/01/01,1995/01/01,V,447849,117047
NA,10136687,15,Fužine,,11026800,1.8,1995/01/01,1995/01/01,V,429909,105607
NA,10136695,14,Gabrk,,11027482,1.52,1995/01/01,1995/01/01,V,441839,110967
NA,10136709,15,Gabrovo,,11027482,2.37,1995/01/01,1995/01/01,V,444209,113657
NA,10136717,16,Gabrška Gora,,11027482,1.94,1995/01/01,1995/01/01,V,438899,111827
NA,10136725,17,Godešič,,11027482,5.01,1995/01/01,1995/01/01,V,450389,113837
NA,10136733,16,Goli Vrh,,11026800,4.46,1995/01/01,1995/01/01,V,436789,100607
NA,10136741,4,Golica,,11028128,1.83,1995/01/01,1995/01/01,V,437729,118787
NA,10136750,17,Gorenja Dobrava,,11026800,1.87,1995/01/01,1995/01/01,V,434739,106357
NA,10136768,18,Gorenja Ravan,,11026800,1.13,1995/01/01,1995/01/01,V,434099,112807
NA,10136776,19,Gorenja vas,,11026800,5.9,1995/01/01,1995/01/01,V,433909,107807
NA,10136784,18,Gorenja vas - Reteče,,11027482,2.8,1995/01/01,1995/01/01,V,452061,112931
NA,10136792,20,Gorenja Žetina,,11026800,2.51,1995/01/01,1995/01/01,V,433779,114477
NA,10136806,21,Gorenje Brdo,,11026800,1.46,1995/01/01,1995/01/01,V,433689,109997
NA,10136814,3,Goropeke,,11027695,1.57,1995/01/01,1995/01/01,V,431989,100087
NA,10136822,19,Gosteče,,11027482,2.1,1995/01/01,1995/01/01,V,449379,112887
NA,10136849,20,Grenc,,11027482,0.59,1995/01/01,1995/01/01,V,447639,115287
NA,10136857,22,Hlavče Njive,,11026800,1.45,1995/01/01,1995/01/01,V,432849,109117
NA,10136865,23,Hobovše pri Stari Oselici,,11026800,1.38,1995/01/01,1995/01/01,V,427709,105257
NA,10136873,21,Hosta,,11027482,1.09,1995/01/01,1995/01/01,V,448149,113687
NA,10136881,24,Hotavlje,,11026800,4.14,1995/01/01,1995/01/01,V,431305,108377
NA,10136890,25,Hotovlja,,11026800,1.56,1995/01/01,1995/01/01,V,437569,109187
NA,10136903,49,Sv. Petra Hrib,,11027482,1.63,1995/01/01,1995/01/01,V,444529,110617
NA,10136911,4,Izgorje,,11027695,1.43,1995/01/01,1995/01/01,V,433149,97057
NA,10136920,5,Jarčja Dolina,,11027695,2.46,1995/01/01,1995/01/01,V,428469,103187
NA,10136938,26,Jarčje Brdo,,11026800,1.04,1995/01/01,1995/01/01,V,438629,115467
NA,10136946,27,Javorje,,11026800,2.58,1995/01/01,1995/01/01,V,436509,113627
NA,10136954,28,Javorjev Dol,,11026800,1.49,1995/01/01,1995/01/01,V,426279,103547
NA,10136962,29,Jazbine,,11026800,1.19,1995/01/01,1995/01/01,V,434599,112137
NA,10136989,30,Jelovica,,11026800,2.04,1995/01/01,1995/01/01,V,432999,112497
NA,10136997,5,Kališe,,11028128,1.37,1995/01/01,1995/01/01,V,436859,121767
NA,10137004,31,Kladje,,11026800,3.02,1995/01/01,1995/01/01,V,431319,105257
NA,10137012,22,Knape,,11027482,1.6,1995/01/01,1995/01/01,V,442409,120167
NA,10137039,32,Kopačnica,,11026800,5.26,1995/01/01,1995/01/01,V,428609,110697
NA,10137047,6,Koprivnik,,11027695,5.83,1995/01/01,1995/01/01,V,428479,104167
NA,10137055,23,Kovski Vrh,,11027482,1.59,1995/01/01,1995/01/01,V,439979,108907
NA,10137063,33,Kremenik,,11026800,1.59,1995/01/01,1995/01/01,V,438269,106017
NA,10137071,34,Krivo Brdo,,11026800,0.51,1995/01/01,1995/01/01,V,440019,114787
NA,10137080,24,Križna Gora,,11027482,2.41,1995/01/01,1995/01/01,V,444099,117797
NA,10137098,35,Krnice pri Novakih,,11026800,0.95,1995/01/01,1995/01/01,V,427999,111767
