ENOTA,UL_MID,UL_ID,UL_UIME,UL_DJ,NA_MID,OB_MID,D_OD,DV_OD,STATUS
UL,16175684,69,Janežičeva pot,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175692,70,Janševa ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175706,71,Japljeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175714,73,Jenkova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175722,74,Jerajeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175749,75,Jeretinova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175757,76,Jurčičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175765,77,Kačeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175773,78,Kajuhova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175781,79,Kamniška ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175790,80,Kersnikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175803,81,Kettejeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175811,82,Kidričeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175820,84,Kocbekova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175838,85,Kocenova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175846,86,Kočevarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175854,87,Kolmanova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175862,88,Kolškova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175889,89,Kopitarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175897,90,Kosova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175919,92,Kotnikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175927,93,Kovačičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175935,94,Kovinarska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175943,96,Kraigherjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175951,97,Kranjčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175960,100,Kukovčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175978,101,Kumerdejeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16175986,104,Lešničarjeva ulica,,10085942,11026621,2007/11/27,2007/11/27,V
UL,16175994,105,Letnerjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176001,106,Levčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176010,107,Levstikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176028,108,Lilekova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176036,109,Linhartova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176044,111,Ljubljanska cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176052,113,Maistrova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176079,114,Malgajeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176087,115,Mariborska cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176095,116,Markova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176109,119,Miklošičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176117,120,Milčinskega ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176125,121,Mirna pot,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176133,122,Muzejski trg,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176141,123,Na Golovcu,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176150,124,Na okopih,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176168,125,Na otoku,,10085942,11026621,2011/12/06,2011/12/06,V
UL,16176176,126,Na rebri,,10085942,11026621,2011/12/06,2011/12/06,V
UL,16176184,127,Na zelenici,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176192,128,Nazorjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176206,131,Nušičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176214,133,Ob železnici,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176222,134,Oblakova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176249,135,Okrogarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176257,136,Opekarniška cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176265,137,Orožnova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176273,139,Ozka ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176281,140,Partizanska cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176290,141,Pintarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176303,142,Planinčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176311,143,Plankarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176320,144,Plečnikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176338,145,Pleteršnikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176346,147,Pod Gradom,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176354,150,Podgorje,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176362,153,Pohorska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176389,154,Pokopališka cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176397,156,Popovičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176419,157,Pot na Lavo,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176427,159,Prešernova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176435,160,Prežihova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176443,161,Prijateljeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176451,162,Primorska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176460,163,Prisojna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176478,166,Puncerjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176486,169,Resljeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176494,170,Ribarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176508,171,Robova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176516,172,Ronkova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176524,173,Roška ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176532,174,Rožna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176559,175,Salmičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176567,177,Savinjska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176575,178,Savinjsko nabrežje,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176583,179,Savinova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176591,181,Sernčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176605,182,Simončičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176613,183,Skaletova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176621,184,Sketova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176630,185,Slomškov trg,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176648,187,Smrekarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176656,190,Stanetova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176664,193,Starihova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176672,195,Sternenova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176699,197,Strma pot,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176702,198,Šaranovičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176729,199,Šercerjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176737,201,Škvarčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176745,48,Gledališki trg,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176753,202,Štefanova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176761,203,Štekličeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176770,204,Švabova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176788,205,Tavčarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176796,206,Teharska cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176800,207,Teslova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176818,98,Krekov trg,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176826,208,Tkalska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176834,209,Tomažičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176842,46,Glavni trg,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176869,210,Tovarniška ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176877,211,Tovorna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176885,212,Travniška ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176893,213,Trdinova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176907,214,Trg celjskih knezov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176915,215,Trubarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176923,216,Tržaška ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176931,217,Tumova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176940,219,Ulica Anice Černejeve,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176958,220,Ulica Bibe Roecka,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176966,221,Ulica bratov Dobrotinškov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176974,223,Ulica bratov Kresnikov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16176982,224,Ulica bratov Mravljakov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177008,226,Ulica bratov Vošnjakov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177016,228,Ulica Dušana Finžgarja,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177024,230,Ulica Frankolovskih žrtev,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177032,231,Ulica Hermine Seničarjeve,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177059,232,Ulica heroja Bračiča,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177067,237,Ulica Ivanke Uranjekove,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177075,239,Ulica ključarja Kožuha,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177083,196,Stritarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177091,247,Ulica Roka Drofenika,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177105,248,Ulica Tončke Čečeve,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177113,249,Ulica V. prekomorske brigade,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177121,250,Ulica XIV. divizije,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177130,255,Vegova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177148,256,Veselova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177156,257,Vilharjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177164,258,Vipavska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177172,259,Vodnikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177199,260,Vojkova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177202,261,Vrazova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177229,263,Vrunčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177237,264,Zagajškova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177245,265,Zagata,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177253,51,Gosposka ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177261,269,Zoisova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177270,270,Zvezna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177288,271,Žagarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177296,167,Razgledna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177300,192,Stara Dečkova cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177318,189,Spominska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177326,200,Škapinova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177334,234,Ulica heroja Rojška,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177342,246,Ulica ob gozdu,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177369,23,Cesta na Ostrožno,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177377,49,Goriška ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177385,66,Iršičeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177393,83,Klanjškova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177407,95,Kozakova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177415,102,Lava,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177423,103,Lepa pot,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177431,117,Mencingerjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177440,118,Meškova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177458,129,Njegoševa ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177466,152,Pohlinova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177474,158,Pregljeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177482,165,Pucova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177504,188,Sorčanova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177512,194,Stegenškova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177539,241,Ulica Maksima Gorkega,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177547,245,Ulica Milke Kerinove,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177555,251,Ulica Zofke Kvedrove,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177563,253,Valjavčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177571,254,Valvasorjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177580,267,Zatišje,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177598,20,Cesta II. grupe odredov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177601,32,Črtomirova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177610,3,Babno,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177628,41,Efenkova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177636,42,Erjavčeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177644,53,Gradnikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177652,99,Krpanova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177679,164,Prvomajska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177687,110,Lisce,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177695,176,Samova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177709,191,Stara cesta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177717,222,Ulica bratov Frecetov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177725,225,Ulica bratov Vedenikov,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177733,229,Ulica Dušana Kvedra,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177741,233,Ulica heroja Lacka,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177750,112,Ložnica pri Celju,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177768,235,Ulica heroja Šarha,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177776,238,Ulica Jana Husa,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177784,240,Ulica Kozjanskega odreda,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177792,155,Polule,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177806,236,Ulica I. štajer. bataljona,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177814,266,Zagrad,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177822,268,Zgornja Hudinja,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177849,151,Podjavorškova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177857,7,Bevkova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177865,30,Cvetlična ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177873,45,Gasilska ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177881,132,Ob Koprivnici,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177890,218,Ulica Alme Karlinove,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177903,227,Ulica Cirila Debeljaka,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177911,243,Ulica Matevža Haceta,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177920,242,Ulica Marjana Jerina,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177938,244,Ulica mesta Grevenbroich,,10085942,11026621,2000/08/23,2000/08/23,V
UL,16177946,130,Novi trg,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177954,148,Pod kostanji,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177962,149,Pod lipami,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177989,146,Pod gabri,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16177997,16,Brodarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178004,91,Kosovelova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178012,11,Borova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178039,14,Brezova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178047,43,Friderikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178055,72,Javorjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178063,138,Osojna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178071,180,Seliškarjeva ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178080,186,Smrečna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178098,252,Ulrikova ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178101,262,Vrtna ulica,,10085942,11026621,1995/01/01,1995/01/01,V
UL,16178110,1,Cesta v Celje,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178128,2,Cesta v Teharje,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178136,3,Gasilska cesta,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178144,4,Kocbekova cesta,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178152,5,Kurirska pot,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178179,6,Murnova ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178187,7,Na gmajni,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178195,8,Na griču,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178209,9,Na travniku,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178217,10,Novačanova ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178225,11,Ob gozdu,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178233,12,Obrtniška cesta,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178241,13,Opekarska ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178250,14,Poljska pot,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178268,15,Rožna ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178276,16,Sodinova ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178284,17,Sokolska ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178292,18,Šmiklavška cesta,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178306,19,Štekličeva ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178314,20,Tiranova ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178322,21,Ulica 15. junija,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178349,22,Vengustova ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178357,23,Vizjakova ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178365,24,Žagarjeva ulica,,10086353,11026621,1995/01/01,1995/01/01,V
UL,16178373,1,Cesta Kozjanskega odreda,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178381,2,Cesta na Pečovje,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178390,3,Cesta na Svetino,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178403,4,Cesta XIV. divizije,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178411,5,Kovinarska ulica,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178420,6,Kresnike,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178438,7,Nad stolarno,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178446,8,Nad streliščem,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178454,9,Pod Gorico,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178462,10,Razgledna ulica,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178489,11,Udarniška ulica,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178497,12,Ulica Cvetke Jerin,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178519,13,Ulica Karla Vovka,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178527,14,Vrtna ulica,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178535,15,Železarska cesta,,10086850,11027555,1995/01/01,1995/01/01,V
UL,16178543,1,Cesta na Ljubečno,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178551,2,Cesta v Zadobrovo,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178560,3,Gaji,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178578,4,Kmečka pot,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178586,5,Kotna ulica,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178594,6,Kulturniška ulica,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178608,7,Ločje,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178616,8,Na gmajni,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178624,9,Na Plate,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178632,10,Nadvozna cesta,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178659,11,Ob Hudinji,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178667,12,Ob vrtovih,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178675,13,Obrtna cesta,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178683,14,Ozka pot,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178691,16,Poštna pot,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178705,17,Trnoveljska cesta,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178713,15,Plinarniška ulica,,10086892,11026621,1995/01/01,1995/01/01,V
UL,16178721,1,Ahtikova ulica,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178730,2,Arclinska cesta,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178748,3,Belakova ulica,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178756,4,Brezovnikova ulica,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178764,5,Celjska cesta,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178772,6,Cesta ob Hudinji,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178799,7,Cesta talcev,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178802,8,Cesta v Šmartno,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178829,9,Cesta v Tomaž,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178837,10,Čufarjeva ulica,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178845,11,Kašova ulica,,10086981,11028080,1995/01/01,1995/01/01,V
UL,16178853,12,Keršova ulica,,10086981,11028080,1995/01/01,1995/01/01,V
